Iteraciones (eje x),Mejor individuo hasta el momento (Eje y)
220,4022
221,4022
222,4022
223,4022
224,4022
225,4022
226,4022
227,4022
228,4022
229,4022
230,4022
231,4022
232,4022
233,4022
234,4022
235,4022
236,4022
237,4022
238,4022
239,4022
240,4022
241,4022
242,4022
243,4022
244,4022
245,4022
246,4022
247,4022
248,4022
249,4022
250,4022
251,4022
252,4022
253,4022
254,4022
255,4022
256,4022
257,4022
258,4022
259,4022
260,4022
261,4022
262,4022
263,4022
264,4022
265,4022
266,4022
267,4022
268,4022
269,4022
270,4022
271,4022
272,4022
273,4022
274,4022
275,4022
276,4022
277,4022
278,4022
279,4022
280,4022
281,4022
282,4022
283,4022
284,4022
285,4022
286,4022
287,4022
288,4022
289,4022
290,4022
291,4022
292,4022
293,4022
294,4022
295,4022
296,4022
297,4022
298,4022
299,4022
300,4022
301,4022
302,4022
303,4022
304,4022
305,4022
306,4022
307,4022
308,4022
309,4022
310,4022
311,4022
312,4022
313,4022
314,4022
315,4022
316,4022
317,4022
318,4022
319,4022
320,4022
321,4022
322,4022
323,4022
324,4022
325,4022
326,4022
327,4022
328,4022
329,4022
330,4022
331,4022
332,4022
333,4022
334,4022
335,4022
336,4022
337,4022
338,4237
339,4237
340,4237
341,4237
342,4237
343,4237
344,4237
345,4237
346,4237
347,4237
348,4237
349,4237
350,4237
351,4237
352,4237
353,4237
354,4240
355,4240
356,4240
357,4540
358,4540
359,4540
360,4540
361,4540
362,4560
363,4560
364,4560
365,4650
366,4650
367,4650
368,4650
369,4650
370,4650
371,4650
372,4650
373,4650
374,4650
375,4650
376,4650
377,4650
378,4650
379,4650
380,4650
381,4650
382,4650
383,4650
384,4650
385,4650
386,4650
387,4650
388,4650
389,4650
390,4650
391,4650
392,4650
393,4650
394,4650
395,4650
396,4650
397,4650
398,4650
399,4650
400,4650
401,4650
402,4650
403,4650
404,4650
405,4650
406,4650
407,4650
408,4650
409,4650
410,4650
411,4650
412,4650
413,4650
414,4650
415,4650
416,4650
417,4650
418,4650
419,4650
420,4650
421,4650
422,4650
423,4651
424,4651
425,4651
426,4651
427,4651
428,4651
429,4651
430,4651
431,4651
432,4651
433,4651
434,4651
435,4651
436,4651
437,4651
438,4651
439,4651
440,4651
441,4651
442,4651
443,4651
444,4651
445,4651
446,4651
447,4651
448,4651
449,4651
450,4651
451,4651
452,4651
453,4651
454,4651
455,4651
456,4651
457,4651
458,4651
459,4651
460,4651
461,4651
462,4651
463,4651
464,4651
465,4651
466,4651
467,4651
468,4651
469,4651
470,4651
471,4651
472,4651
473,4651
474,4651
475,4651
476,4651
477,4651
478,4651
479,4651
480,4651
481,4651
482,4651
483,4651
484,4651
485,4651
486,4651
487,4651
488,4651
489,4651
490,4651
491,4651
492,4651
493,4651
494,4651
495,4651
496,4651
497,4651
498,4651
499,4651
500,4651
501,4651
502,4651
503,4651
504,4651
505,4651
506,4651
507,4651
508,4651
509,4651
510,4651
511,4651
512,4651
513,4651
514,4651
515,4651
516,4651
517,4651
518,4651
519,4651
520,4651
521,4651
522,4651
523,4651
524,4651
525,4651
526,4651
527,4651
528,4651
529,4651
530,4651
531,4651
532,4651
533,4651
534,4651
535,4651
536,4651
537,4651
538,4651
539,4651
540,4651
541,4651
542,4651
543,4651
544,4651
545,4651
546,4651
547,4651
548,4651
549,4651
550,4651
551,4651
552,4651
553,4651
554,4651
555,4651
556,4651
557,4651
558,4651
559,4651
560,4651
561,4651
562,4651
563,4651
564,4651
565,4651
566,4651
567,4651
568,4651
569,4651
570,4651
571,4651
572,4651
573,4651
574,4651
575,4651
576,4651
577,4651
578,4651
579,4651
580,4651
581,4651
582,4651
583,4651
584,4651
585,4651
586,4651
587,4651
588,4651
589,4651
590,4651
591,4651
592,4651
593,4651
594,4651
595,4651
596,4651
597,4651
598,4651
599,4993
600,4993
601,4993
602,4993
603,4993
604,4993
605,4993
606,4993
607,4993
608,4993
609,4993
610,4993
611,4993
612,4993
613,4993
614,4993
615,4993
616,4993
617,4993
618,4993
619,4993
620,4993
621,4993
622,4993
623,4993
624,4993
625,4993
626,4993
627,4993
628,4993
629,4993
630,4993
631,4993
632,4993
633,4993
634,4993
635,4993
636,4993
637,4993
638,4993
639,4993
640,4993
641,4993
642,4993
643,4993
644,4993
645,4993
646,4993
647,4993
648,4993
649,4993
650,4993
651,4993
652,4993
653,4993
654,4993
655,4993
656,4993
657,4993
658,4993
659,4993
660,4993
661,4993
662,4993
663,4993
664,4993
665,4993
666,4993
667,4993
668,4993
669,4993
670,4993
671,4993
672,4993
673,4993
674,4993
675,4993
676,4993
677,4993
678,4993
679,4993
680,4993
681,4993
682,4993
683,4993
684,4993
685,4993
686,4993
687,4993
688,4993
689,4993
690,4993
691,4993
692,4993
693,4993
694,4993
695,4993
696,5171
697,5171
698,5171
699,5171
700,5171
701,5171
702,5171
703,5171
704,5171
705,5171
706,5171
707,5171
708,5171
709,5171
710,5171
711,5171
712,5171
713,5171
714,5171
715,5171
716,5171
717,5171
718,5171
719,5171
720,5171
721,5171
722,5171
723,5171
724,5171
725,5171
726,5171
727,5171
728,5171
729,5171
730,5171
731,5171
732,5171
733,5171
734,5171
735,5171
736,5171
737,5171
738,5171
739,5171
740,5171
741,5171
742,5171
743,5171
744,5283
745,5283
746,5372
747,5482
748,5482
749,5482
750,5482
751,5482
752,5482
753,5482
754,5482
755,5482
756,5482
757,5482
758,5482
759,5482
760,5505
761,5505
762,5505
763,5505
764,5505
765,5505
766,5505
767,5505
768,5505
769,5505
770,5505
771,5505
772,5505
773,5505
774,5505
775,5505
776,5505
777,5505
778,5505
779,5505
780,5505
781,5505
782,5505
783,5505
784,5505
785,5505
786,5505
787,5505
788,5505
789,5505
790,5505
791,5505
792,5505
793,5505
794,5505
795,5505
796,5505
797,5505
798,5505
799,5505
800,5505
801,5505
802,5505
803,5505
804,5505
805,5511
806,5511
807,5511
808,5511
809,5511
810,5511
811,5511
812,5511
813,5511
814,5511
815,5511
816,5511
817,5511
818,5511
819,5511
820,5511
821,5511
822,5511
823,5511
824,5511
825,5511
826,5511
827,5511
828,5511
829,5511
830,5511
831,5511
832,5511
833,5511
834,5511
835,5511
836,5511
837,5511
838,5511
839,5511
840,5511
841,5511
842,5511
843,5511
844,5511
845,5511
846,5511
847,5511
848,5511
849,5511
850,5511
851,5511
852,5511
853,5511
854,5511
855,5511
856,5511
857,5511
858,5511
859,5511
860,5511
861,5511
862,5511
863,5511
864,5511
865,5511
866,5511
867,5511
868,5511
869,5511
870,5511
871,5511
872,5511
873,5511
874,5511
875,5511
876,5511
877,5511
878,5511
879,5511
880,5511
881,5511
882,5511
883,5511
884,5511
885,5511
886,5511
887,5511
888,5511
889,5511
890,5511
891,5511
892,5511
893,5511
894,5511
895,5511
896,5511
897,5511
898,5511
899,5511
900,5511
901,5511
902,5511
903,5511
904,5511
905,5511
906,5511
907,5511
908,5511
909,5511
910,5511
911,5511
912,5511
913,5511
914,5511
915,5511
916,5511
917,5511
918,5511
919,5511
920,5511
921,5511
922,5511
923,5511
924,5511
925,5511
926,5511
927,5511
928,5511
929,5511
930,5511
931,5511
932,5511
933,5511
934,5511
935,5511
936,5511
937,5511
938,5511
939,5511
940,5511
941,5511
942,5511
943,5511
944,5511
945,5511
946,5511
947,5511
948,5511
949,5511
950,5511
951,5511
952,5511
953,5511
954,5511
955,5511
956,5511
957,5511
958,5511
959,5511
960,5511
961,5511
962,5511
963,5511
964,5511
965,5511
966,5511
967,5511
968,5511
969,5511
970,5511
971,5511
972,5511
973,5511
974,5511
975,5511
976,5511
977,5511
978,5511
979,5511
980,5511
981,5511
982,5511
983,5511
984,5511
985,5511
986,5511
987,5511
988,5511
989,5511
990,5511
991,5511
992,5511
993,5511
994,5511
995,5511
996,5511
997,5511
998,5511
999,5511
1000,5511
